feature,operation,selected_folds,mean_stable_score,std_stable_score,mean_importance,mean_abs_correlation,mean_temporal_drift,selection_rate
210X83,210,3,0.801483442819622,0.03451273310041151,0.0009237944111235574,0.1126035180638755,0.408465516041806,0.6
360X741,360,3,0.7994721123404899,0.016279394099166004,0.0009816832057904412,0.2402828195935948,0.9100000000000004,0.6
420X159,420,3,0.7980258001512496,0.01923970102230577,0.001359034017272229,0.21362256915227906,1.0,0.6
220X33,220,3,0.7970489850567248,0.011604876180835161,0.0012406864858282448,0.2006449050852625,1.0,0.6
344X79,344,3,0.7967272837039776,0.08962783287779909,0.00048662166936177436,0.1125189717932201,0.010909090909088131,0.6
210X81,210,3,0.7938538173284346,0.02811718232541416,0.0008309310828335137,0.10664070966523206,0.4106189403321028,0.6
210X207,210,3,0.7923196605721194,0.030328823802364874,0.0007014720638760781,0.16438092591616377,0.6262157829643267,0.6
210X150,210,3,0.7892658105645862,0.05898313671808238,0.0012187906824441546,0.10779805525996047,0.4800401273396786,0.6
344X15,344,3,0.7883621371394225,0.08518001835339221,0.00064622561309994,0.1395407198266288,0.3249999999999993,0.6
420X208,420,3,0.7876749938205918,0.04965983427716811,0.0004801907968250734,0.14307392177770578,0.28068720379147394,0.6
ERROR:#N/A_11,META,3,0.786131002509556,0.08155446126073139,0.0005106506517381689,0.20359930866802753,0.4333333333333333,0.6
360X368,360,3,0.7857324512664323,0.02451735308481986,0.0005944923173266112,0.17606633867810223,0.6490425389725468,0.6
210X166,210,3,0.7857237680457353,0.05416150702131219,0.0008925431669484646,0.11043472985668334,0.48128995415301634,0.6
210X39,210,3,0.7850672522062325,0.03495417163623425,0.0006450516836115947,0.12980733484909485,0.4837258586625756,0.6
210X212,210,3,0.7839955623106118,0.07357618459138282,0.0004555918330264185,0.1422091857382795,0.15774008168466952,0.6
311X169,311,3,0.7831593780587605,0.029024638019489676,0.001071245049695283,0.19552417991640486,1.001618751691994,0.6
210X123,210,3,0.780121075929826,0.08886430426482973,0.000515578490315303,0.1361131330666258,0.19369721554646951,0.6
520X87,520,3,0.778140473601563,0.04058656290807297,0.0005079949941521589,0.1638679559627009,0.5,0.6
420X114,420,3,0.7744975162399694,0.10374257350309685,0.0004067811896275741,0.1348135204337744,0.0,0.6
210X139,210,3,0.7743446694688574,0.07864550575000594,0.0003225090775207361,0.21493523799531195,0.0,0.6
520X23,520,3,0.773160999723272,0.09027551455545718,0.0003691481219238549,0.1530702798592774,0.016666666666666666,0.6
750X475,750,3,0.7717844860527321,0.2371468813571726,0.0004758560413810546,0.2167601171703407,0.0,0.6
520X129,520,3,0.7714864348490638,0.06404764975144758,0.00037430013237285773,0.12769964566446268,0.0,0.6
750X185,750,3,0.7684820432700821,0.09991266675877518,0.0004288295538798706,0.208473217627984,0.28782051282051324,0.6
210X120,210,3,0.7673330315183289,0.09517969300078441,0.0008790597303779421,0.11264710066473034,0.4793176619786177,0.6
420X91,420,3,0.7669608023154577,0.13357005840617636,0.00042467180693370795,0.20326381822695558,0.21142857142857113,0.6
ERROR:#N/A_8,META,3,0.7649126373126878,0.16489393235976638,0.0005152843613307846,0.2094985663147147,0.22000000000000003,0.6
344X194,344,3,0.7630999210613331,0.15468171552553697,0.0005129341020152219,0.20936499177052043,0.14166666666666666,0.6
520X22,520,3,0.7625601834161253,0.14182090863630997,0.0003893772770517819,0.1390227314821963,0.0,0.6
520X106,520,3,0.7617424531906762,0.14643519735796348,0.00042256033412370564,0.14891234026942118,0.0,0.6
330X140,330,3,0.7614417363055941,0.09215903651945163,0.0008385271933619091,0.23731336783537232,0.9496222550498086,0.6
311X52,311,3,0.7596382436749791,0.13058313545293798,0.0003926751344292438,0.13510579897616348,0.06807669694186164,0.6
330X189,330,3,0.7572324827673531,0.1131738447391212,0.00035388276793901416,0.18985338421234144,0.06579760583403799,0.6
210X143,210,3,0.7568321042015042,0.12060290592122011,0.0006246969733196277,0.10731174986487346,0.21930842384099888,0.6
520X104,520,3,0.7543867023309132,0.1539402609786883,0.00039405374440361384,0.14956108543146301,0.0,0.6
344X186,344,3,0.7501577538302515,0.24438147797813198,0.0005016501306753505,0.19603355348777543,0.04089006778661951,0.6
420X210,420,3,0.7479721323664645,0.13855998693626587,0.0005046621571528163,0.14080544482937551,0.3236628300609331,0.6
520X97,520,3,0.7436759648452427,0.12084908638082657,0.00035270031496573617,0.14278109651392526,0.0,0.6
520X99,520,3,0.7369621704241498,0.1758576630301574,0.00038043921504177746,0.14956108543146288,0.0,0.6
520X84,520,3,0.7340886511272449,0.19461532422094333,0.00041549816679445204,0.14956108543146301,0.0,0.6
520X128,520,3,0.7305961024073365,0.13757993133621457,0.0003347925943512949,0.14956108543146288,0.0,0.6
210X153,210,3,0.7135871740715858,0.1372949338209662,0.0003221985296655548,0.14247166924856397,0.02698589933365102,0.6
520X98,520,3,0.7128085594191822,0.2047074803332058,0.000375530188907219,0.15115052113796473,0.0,0.6
520X73,520,3,0.6984638899503247,0.19538104181810936,0.0003316134098646022,0.1512358184625377,0.0,0.6
520X44,520,3,0.6931639281620174,0.22882439885533923,0.0003341373454989739,0.14956108543146301,0.0,0.6
520X86,520,3,0.6843408482995796,0.24010170734699735,0.00035459926317066585,0.14694150741994905,0.0,0.6
210X137,210,3,0.6809109433307684,0.21547514107182605,0.00041303671820203385,0.13294019681030544,0.176712328767124,0.6
344X48,344,2,0.8085212074894917,0.09779265837734961,0.00046226342805129095,0.1829349529944134,0.0,0.4
210X118,210,2,0.8016493366486921,0.024203749383158623,0.0012340142747338937,0.11405682602211302,0.5101893652439309,0.4
420X187,420,2,0.7970465985177165,0.02899805128484334,0.0005347391195893944,0.13751679052385138,0.25,0.4
210X144,210,2,0.7954363856571462,0.03824974856274512,0.0008571793689459755,0.11388996354791345,0.40736803057148163,0.4
210X132,210,2,0.7953152407682011,0.040669384743010455,0.0009337915748534604,0.11566956212914312,0.47794083563366235,0.4
210X162,210,2,0.7908807741023397,0.03820586285948676,0.0009342287989986479,0.11757885980940216,0.48506498637601025,0.4
520X38,520,2,0.7904317921283913,0.09528445751936557,0.0004055776049771737,0.16846972610959385,0.0,0.4
344X10,344,2,0.7898936151426479,0.07214451048019832,0.0005954326912266464,0.1616158814125826,0.3249999999999993,0.4
311X162,311,2,0.7865898961094598,0.021411290366510332,0.0011574299588008243,0.19345021958632894,1.0006086744786042,0.4
210X156,210,2,0.7806158644461643,0.04630193033948789,0.0010168272017510138,0.10832018885736619,0.5501697226818354,0.4
420X209,420,2,0.7774183952640332,0.058468802407047604,0.000553249859371081,0.13816517146725235,0.32452081339155053,0.4
420X4,420,2,0.7756926989993327,0.09450723536050669,0.00045245375945251223,0.1335496857175154,0.08455296727602107,0.4
420X212,420,2,0.7749228140607406,0.061448230144783185,0.0005055990024155196,0.14113048031093367,0.2995663390376636,0.4
420X135,420,2,0.7748372021603435,0.09868261620279306,0.0004335924624239572,0.13926532548500603,0.07998367309916324,0.4
340X107,340,2,0.7743983466518258,0.02665654919481774,0.0008473043265202817,0.18611383131896908,0.9705328160638504,0.4
210X203,210,2,0.7727724571250798,0.06602694358566727,0.0004578371372068223,0.14239783083802288,0.15040854847909038,0.4
311X206,311,2,0.7724611333096075,0.05689501709232612,0.0006205547134281624,0.09352121042897435,0.2631052996835049,0.4
330X286,330,2,0.7694654757467535,0.0962539415963809,0.0005717662625834464,0.21158879632633304,0.5020510052706484,0.4
420X1,420,2,0.769368227982753,0.08486957242285631,0.0005047893052895277,0.09837757603894333,0.01818181818181818,0.4
520X32,520,2,0.7684218570882689,0.14463399707359317,0.0004639931042508069,0.1794179360846673,0.0,0.4
311X77,311,2,0.7665941667403908,0.05634772510408813,0.0011577615421180564,0.19422967222122595,0.9990624801067961,0.4
520X143,520,2,0.7658249568048464,0.1148290439100768,0.00042639137755183857,0.17684954180426188,0.12235361567928738,0.4
360X1245,360,2,0.7656262348980117,0.0839757202573839,0.00041524150389805946,0.13154656675204673,0.06620540807699885,0.4
520X177,520,2,0.7636586787176982,0.038884517215834274,0.0003540413523089378,0.15286437859329668,0.10746237943351596,0.4
210X122,210,2,0.7636209341557291,0.05528152356658323,0.0004660929571507339,0.09336478419332384,0.08943490701001451,0.4
ERROR:#N/A_25,META,2,0.7582575468093236,0.10321299568868317,0.0003803970579533471,0.12604842738966965,0.0,0.4
210X43,210,2,0.7571711554942475,0.1051511026814417,0.0004610532736395301,0.129793467490104,0.08193661218337611,0.4
360X776,360,2,0.7533673622317281,0.09325887508863023,0.0006144180452932992,0.16622050370258823,0.6116564609905542,0.4
420X85,420,2,0.7528926251432939,0.06900097729955548,0.00033922998426442536,0.13867662529081728,0.0,0.4
520X89,520,2,0.751803591899121,0.08198234710195382,0.0003418101973750742,0.14956108543146296,0.0,0.4
311X148,311,2,0.7505235001910584,0.07554601163735722,0.0006472110263228484,0.061832317876273524,0.0,0.4
420X95,420,2,0.749780379943797,0.1187014118371903,0.0003806515291475364,0.21742470876855902,0.18666666666666604,0.4
210X53,210,2,0.7496692448408588,0.09857939641231786,0.0004626817802225445,0.09523550408574959,0.07654903614487563,0.4
750X696,750,2,0.7458846006878105,0.1520139024976211,0.00037543279599398175,0.2067553407868074,0.0,0.4
420X156,420,2,0.7454031333588078,0.13993752499237444,0.00037214770552854176,0.1381432992362826,0.0,0.4
520X113,520,2,0.7447841039358043,0.11650031378398237,0.00034158207040809607,0.1508303451537044,0.0,0.4
360X425,360,2,0.7444468468592905,0.07895558851647283,0.0003660456898655734,0.1186271994503442,0.03989052316510421,0.4
330X11,330,2,0.7432784557884937,0.15775861453551673,0.00047975180307283034,0.1597975726506889,0.39999999999999913,0.4
210X33,210,2,0.7425713863433715,0.08607369327616962,0.0007101921949190361,0.14035988773119995,0.8,0.4
360X294,360,2,0.742066761043227,0.14659814843413957,0.0004400497120386519,0.1145444696973175,0.08015161607554042,0.4
340X59,340,2,0.7403056935422239,0.09570060059082373,0.0004050366719028512,0.08643859114560118,0.0,0.4
210X41,210,2,0.7372367954092234,0.1033055638396085,0.000406468088430375,0.12987461280870932,0.08759509099314859,0.4
420X90,420,2,0.7351547573557509,0.11855969757666858,0.00034694528237247895,0.1371870680083692,0.0,0.4
344X147,344,2,0.7350859763087504,0.09232794023340903,0.0003565058655876055,0.11500206608285464,0.0,0.4
330X595,330,2,0.7303578030019385,0.1385563818248402,0.00036764733113579687,0.19195307280309354,0.19948675588642412,0.4
750X743,750,2,0.7298330152927942,0.14124015548697696,0.0003459043591066078,0.1812985057754679,0.08325597581719,0.4
420X89,420,2,0.7280473824990447,0.0843694274379965,0.00032759511514647685,0.13914263266779572,0.0,0.4
420X88,420,2,0.727260221627818,0.0928076458141422,0.0003383296365219196,0.1339724640857355,0.0,0.4
210X46,210,2,0.7269816482692908,0.12783794376763263,0.0004062706215881017,0.11141660632843928,0.12443057222889183,0.4
360X984,360,2,0.7269086740542605,0.13422523641382175,0.0003523853310824111,0.14232350092827667,0.0,0.4
520X64,520,2,0.7181467329002673,0.13996799913435098,0.0003131486843636568,0.14956108543146301,0.0,0.4
520X24,520,2,0.7174933129537637,0.12936870199811906,0.0003200316269020932,0.14956108543146282,0.0,0.4
520X26,520,2,0.7160985861673671,0.14777472166609762,0.00033757660343368786,0.14956108543146288,0.0,0.4
750X1356,750,2,0.7145586549484142,0.15837084890744435,0.00031827097857332643,0.19468868719826618,0.0,0.4
420X33,420,2,0.713841132845626,0.13885692700685054,0.00038774195021110244,0.1133997610889927,0.13354904085002955,0.4
750X155,750,2,0.7114472322385039,0.21193518803769354,0.0003929900029507712,0.1878113348666095,0.15287479872080975,0.4
420X132,420,2,0.7108444784103936,0.139109006028905,0.0003412638854905694,0.1264240138369485,0.0,0.4
520X96,520,2,0.7107527703477263,0.13535509494468206,0.00031938609803327085,0.14939150453281738,0.0,0.4
210X66,210,2,0.7102865876958349,0.19285052637288988,0.0003473536593916597,0.21357114441718927,0.0,0.4
420X160,420,2,0.7085364921666029,0.22528476723340066,0.0003995626496170218,0.13471206539193234,0.0,0.4
311X141,311,2,0.7044784103935804,0.11536724660597085,0.0005778423137313149,0.06132158057123889,0.0,0.4
210X130,210,2,0.7040790962102363,0.1127238898746882,0.0003801229287123029,0.10160761557402569,0.04766139355634608,0.4
750X702,750,2,0.7040667039500806,0.1955525358553006,0.0003820639189645899,0.19896659042138284,0.21165164953677543,0.4
520X74,520,2,0.7010355368742834,0.16076892015092847,0.0003160460874178839,0.14956108543146296,0.0,0.4
520X56,520,2,0.7000993504012227,0.21491672535637837,0.00038465114103476136,0.15078040776034946,0.0,0.4
750X1364,750,2,0.6987633114130345,0.21021715039228206,0.00048059983815668496,0.18091246799012256,0.40975609756097564,0.4
520X117,520,2,0.6947153228888039,0.2383905160203844,0.00036932178033120876,0.14956108543146301,0.0,0.4
520X11,520,2,0.6910470003821169,0.15072168193204355,0.0003296106184558109,0.14956108543146301,0.0,0.4
330X100,330,2,0.6906941174676579,0.2093695016994559,0.0002967506564547168,0.18975035621076428,0.06446460972232926,0.4
330X574,330,2,0.6873858044373373,0.1574173801555569,0.0004782569917860059,0.21816693455967168,0.6189398489200763,0.4
330X626,330,2,0.6824402910634924,0.17471170921333687,0.0003130146370194821,0.1898699172141182,0.06700877330778318,0.4
210X56,210,2,0.6822483115623477,0.1464110821085545,0.0003698266777692848,0.13608104542095914,0.19369721554646951,0.4
520X67,520,2,0.6753417489296585,0.19446282013632005,0.0003801683105191225,0.12325197855519845,0.03785140562249012,0.4
344X177,344,2,0.674141380728223,0.1842637410114584,0.0003781947527575132,0.11542627619760129,0.04236453201970443,0.4
210X26,210,2,0.6707820998081709,0.1689680810017495,0.00034360448055578794,0.14258908471189194,0.15040854847909038,0.4
750X611,750,2,0.6612990467811475,0.18671875569718202,0.0002868621904552303,0.19909352834426347,0.10877192982456393,0.4
344X13,344,2,0.6610072756525984,0.1777145012987097,0.00037134248829897367,0.1674695552480015,0.3249999999999993,0.4
520X135,520,2,0.6592357661444401,0.28370967759120413,0.0003600617675653038,0.1638134230369336,0.0,0.4
312X478,312,2,0.6579136415743218,0.19544366742145808,0.00032421342931559545,0.104722809505983,0.0,0.4
210X178,210,2,0.6406610662664829,0.17812980547424231,0.0003168473769291918,0.13793235719747948,0.21865437998865495,0.4
312X699,312,2,0.6350019105846388,0.2439609043962827,0.0002930811749610654,0.11991754989627909,0.0,0.4
520X281,520,2,0.6205133936436743,0.24959987227414485,0.00029863799602502454,0.11925054305725975,0.2,0.4
750X327,750,2,0.6136634953375854,0.2609795123004019,0.0003145960501645433,0.210135924365489,0.3334905222784108,0.4
311X116,311,1,0.7808177302254489,0.06067738280087302,0.0006782524887703901,0.07270987176599379,0.0,0.2
400X63,400,1,0.7783435200703547,0.026245766104246324,0.0008877840081579009,0.1827320339337044,0.9660883730143255,0.2
400X5,400,1,0.7777560659104024,0.016078605222860372,0.0009108583948506211,0.18255398295260256,0.9660883730143255,0.2
210X13,210,1,0.7755413800748638,0.04163408595855069,0.0006082838627886277,0.17026029626566969,0.6,0.2
400X170,400,1,0.7730189609153694,0.02312237180818619,0.0008464050204575394,0.1822690970674267,0.9660883730143255,0.2
330X206,330,1,0.7722257285499523,0.03193599497257722,0.00066779230634447,0.2270668566096053,0.9527182076137549,0.2
330X112,330,1,0.7711608851256387,0.036933586110736896,0.0007876868762766925,0.2238377444419549,0.9316510440655836,0.2
311X5,311,1,0.7702528843082858,0.04332112602658747,0.0011258225506614182,0.19062048711254476,0.99738157622482,0.2
360X743,360,1,0.7665909309039374,0.02905921999080717,0.0005738749397468473,0.16520233065595114,0.6691659472989641,0.2
311X212,311,1,0.7652442284810278,0.05696914596882671,0.0007922946823621764,0.0547670181454231,0.06666666666666667,0.2
210X117,210,1,0.7638764081804039,0.06958822868055195,0.00045037838973975883,0.13529992922411122,0.19555295055230149,0.2
220X164,220,1,0.7637776535537848,0.04250650323266271,0.0006258999329405898,0.07094986309971166,0.14246791398578965,0.2
520X83,520,1,0.7630187413688364,0.03506135537392934,0.0005855234106539745,0.1812555558963753,0.8102705410821727,0.2
210X142,210,1,0.7610680654264576,0.04494072744775639,0.0007152811498181988,0.09299346336083807,0.37447767749123456,0.2
311X208,311,1,0.7608533468880061,0.08970211236542212,0.0008653166087619913,0.06369863920009396,0.2,0.2
520X130,520,1,0.7503935804356132,0.08280060045676046,0.0003272825153815097,0.15890084743879457,0.0,0.2
330X266,330,1,0.7500222322979757,0.09093270451741968,0.00044283990267656164,0.21156820469141507,0.5036537607341345,0.2
210X47,210,1,0.7497951810447894,0.05124383763658652,0.00036623811870501344,0.1492573598620805,0.20617283950617274,0.2
330X671,330,1,0.7474093764846805,0.042579614696353185,0.00058725350613277,0.2091627543519769,0.9687947374284356,0.2
330X422,330,1,0.746930992821379,0.05019361968325916,0.0003662600161829195,0.1331818326606057,0.14654915264309568,0.2
330X147,330,1,0.7418992356142227,0.05873800121780457,0.0005652891701571637,0.2368970379649428,0.9515203636491171,0.2
420X87,420,1,0.7383141744930833,0.13016409189234696,0.00041771434858139223,0.14005488212767608,0.2407429568685972,0.2
311X118,311,1,0.7371069591402214,0.06788683471000782,0.0009519481955883218,0.07554722180073101,0.5858408841117809,0.2
