feature,mean_importance,std_importance,min_importance,max_importance,selected_folds,stability,importance_cv
210X119,0.0008598237611783752,0.0001409358277128798,0.0007310338726160825,0.0010103742681713901,3,0.6,0.16391245963686438
330X140,0.000850727779604313,0.00029610263909209995,0.0006437540163056663,0.0011899012515739242,3,0.6,0.3480580343594328
311X4,0.000850220694566295,0.00024042561070142222,0.0005928737858013529,0.0010690822894828642,3,0.6,0.2827802380666412
210X145,0.0008445655150761819,0.00019996051991320852,0.0006315512847893469,0.0010282277518606224,3,0.6,0.23676140702762433
344X105,0.000840660634080539,0.00013537464565091417,0.0007163279418668974,0.0009848777627570067,3,0.6,0.161033644257584
210X1,0.0008334914061091259,0.00019946094209897977,0.0006183349988801054,0.0010122416389502745,3,0.6,0.23930773658577753
311X130,0.0008191198975965262,0.00014780197822543967,0.0006849919243552444,0.0009775769357199637,3,0.6,0.1804399801282846
210X174,0.0008136532209951558,0.0002041646219157888,0.0006752675288655496,0.0010481344302389025,3,0.6,0.25092338651982177
750X25,0.0008100315554351872,5.217431688016721e-05,0.0007640107890844215,0.0008667127886188231,3,0.6,0.06441022755925413
400X219,0.0008040017654203036,8.070589167129256e-05,0.0007165134672502366,0.0008755450010539539,3,0.6,0.10038024173830283
344X53,0.0007932810603815133,0.00021236240358351205,0.0006201082245202982,0.0010302209523178948,3,0.6,0.2677013405736412
210X84,0.0007916071422966032,0.0002300399124152623,0.0006205606612572514,0.0010531294944534193,3,0.6,0.2905985808279522
420X66,0.0007903603486116968,0.00018455056861159104,0.0006223961552456419,0.0009879203246772408,3,0.6,0.23350180547678098
520X104,0.0007856783087287908,7.322742346879273e-05,0.0007273637745194085,0.0008678621434466604,3,0.6,0.09320280649477289
750X91,0.0007846682133833051,0.00012388156448380454,0.0006657024726501217,0.0009129406644857085,3,0.6,0.15787763823359005
420X141,0.0007783737423496326,0.00012679292374356425,0.0006372289786820638,0.0008826368095186977,3,0.6,0.16289465674667675
300X3,0.0007644626693625497,0.00016507646567011066,0.0005852367814700023,0.0009102788191780727,3,0.6,0.21593790262096438
360X1267,0.0007476235965670157,0.00023299067495057902,0.0005895569151540663,0.0010151930022166446,3,0.6,0.31164168133375986
340X15,0.0007459065003323162,9.084836236257832e-05,0.0006839849458453108,0.000850200188068973,3,0.6,0.12179591168639455
520X351,0.000741887591587749,1.8232992298886683e-05,0.0007220148547470014,0.0007578445709418281,3,0.6,0.024576489054479126
330X157,0.0007389483961092238,7.950930741440616e-05,0.0006851033838568273,0.0008302701720851105,3,0.6,0.10759791580230454
420X205,0.0007360873277168571,9.166226506119671e-05,0.0006322492617379582,0.0008057605961578955,3,0.6,0.12452634556416262
311X67,0.0007351285573987164,0.0001240269815012825,0.0006055693196174268,0.0008527617009539276,3,0.6,0.16871468273718349
344X158,0.0007342883852290918,3.878603288686646e-05,0.0006896172204496163,0.0007594027488327408,3,0.6,0.05282125335803083
520X109,0.0007306584916767798,0.0001517469126623602,0.0006052581946492612,0.0008993454300825608,3,0.6,0.20768514180466555
420X214,0.0007301692533962474,4.3128219911863836e-05,0.0006831230840622263,0.0007678357752696816,3,0.6,0.059066058522999745
210X205,0.0007277148784426956,6.926302059720121e-05,0.0006723270421572004,0.0008053738515334437,3,0.6,0.09517878849783142
420X37,0.0007244558033044068,0.0001291662438676317,0.0006482095039992179,0.0008735915420474741,3,0.6,0.17829416660089006
520X152,0.0007074848130717782,0.00010373341542287976,0.0006007717721486411,0.0008079567943503483,3,0.6,0.1466228155850642
210X49,0.0007070638279423567,0.00011351594764995001,0.0006161250053502237,0.0008342857210358195,3,0.6,0.16054554483397904
420X68,0.0007055147122284654,8.36313584907703e-05,0.0006098800493860071,0.0007649386180913088,3,0.6,0.11853949594909174
344X159,0.0006966486693840554,0.0001233485652991414,0.0005844024149841433,0.0008287023723835483,3,0.6,0.17705993069812448
520X38,0.0006850486519830477,2.2159889585167654e-05,0.0006622783402733945,0.0007065429811428851,3,0.6,0.032347906223408086
344X154,0.0006832172760641702,7.74804054292179e-05,0.0006008455581631166,0.0007546419890438746,3,0.6,0.1134052197306197
344X10,0.0006790951397629405,4.5689435497046203e-05,0.0006304969113327649,0.0007211758079350113,3,0.6,0.06727987398896076
520X74,0.0006777411739797994,0.00011312251153465616,0.0006001113160208782,0.0008075336083156211,3,0.6,0.16691108008603414
210X74,0.0006721564549479346,8.830536639033114e-05,0.000602988659225842,0.000771622551905041,3,0.6,0.13137620803745026
400X169,0.0006624047066240724,3.426299016634256e-05,0.00062389328411247,0.0006895093189009412,3,0.6,0.05172516102616148
300X6,0.0006606005888248825,5.3348791597343344e-05,0.0006010952587027323,0.0007041529035259742,3,0.6,0.08075801387262685
750X1061,0.000659143305933584,6.23621699746008e-05,0.0006036503345956035,0.0007266319335051259,3,0.6,0.09461094320249919
750X155,0.0006502717921838625,3.808886365585581e-05,0.0006274339749986005,0.0006942420005086669,3,0.6,0.05857375954962619
210X172,0.0006363095767842664,8.319967306692553e-05,0.0005791379902806524,0.000731758983989689,3,0.6,0.1307534507914219
440AX134,0.0006321556288080035,5.2607890566540935e-05,0.0005742199382058332,0.0006769406156238612,3,0.6,0.08321984031451062
520X348,0.0006306718714284974,2.549713003064339e-05,0.0006072488551234612,0.0006578308832686681,3,0.6,0.04042851940179738
344X20,0.0006295543139286498,1.6047551991122638e-05,0.0006121977538472787,0.0006438527622509887,3,0.6,0.02549033754608032
344X150,0.0006075150030366559,2.777587312501598e-05,0.0005869763093471069,0.000639117907343845,3,0.6,0.045720472647520084
520X102,0.0005968616261808787,1.2675158112126734e-05,0.0005880500527666747,0.0006113880237214226,3,0.6,0.02123634278851961
210X118,0.0011136470790742091,0.0004375438781176992,0.000804256835790524,0.0014230373223578945,2,0.4,0.39289276283878277
210X187,0.001047242115691919,0.00023901039763357616,0.0008782362427511242,0.001216247988632714,2,0.4,0.22822840470604278
300X7,0.0009917202089610017,0.00018003894367008585,0.0008644134510142212,0.0011190269669077823,2,0.4,0.18154207392543276
400X65,0.0009099569380607638,0.00015580342306475837,0.0007997872810795966,0.001020126595041931,2,0.4,0.1712206549307432
312X154,0.0008863044189604264,0.00024828578280839005,0.0007107398582644035,0.0010618689796564494,2,0.4,0.2801360088212987
220X163,0.0008699018742471346,0.000138948790068798,0.0007716502425518215,0.0009681535059424477,2,0.4,0.15972926834917256
360X368,0.0008611116250875217,0.00013295047761375774,0.0007671014408048433,0.0009551218093702001,2,0.4,0.15439401070198175
420X217,0.0008597381715027505,0.00010325962900200338,0.0007867225876126267,0.000932753755392874,2,0.4,0.12010590236025961
440AX131,0.0008459786598713735,3.7408075668230306e-05,0.0008195271558952284,0.0008724301638475187,2,0.4,0.04421869888502779
311X162,0.0008415690346696965,0.00021422002819923553,0.0006900926000640437,0.0009930454692753494,2,0.4,0.25454837228982097
344X208,0.0008371695413587269,0.00011397211559967767,0.0007565790855520177,0.000917759997165436,2,0.4,0.13613982572581534
344X221,0.0008354279510006531,3.7109046855532515e-05,0.0008091878923257367,0.0008616680096755695,2,0.4,0.04441920666727166
420X99,0.0008353295922425854,6.940582636397848e-05,0.0007862522617667602,0.0008844069227184107,2,0.4,0.08308795345626234
210X14,0.000829175249223548,0.00031207724297917645,0.0006085033144589705,0.0010498471839881255,2,0.4,0.3763706681971508
344X64,0.0008289258272847621,1.5162613886157226e-05,0.000818204240185347,0.0008396474143841772,2,0.4,0.018291882540965285
344X19,0.0008225354847446122,0.00020801007106161496,0.0006754501529418486,0.0009696208165473758,2,0.4,0.25288887186831926
520X99,0.0008217157544801877,0.00016433367244969373,0.0007055143003137204,0.0009379172086466551,2,0.4,0.1999884648112433
210X18,0.0008093560370925794,0.00011537029770163163,0.000727776917240245,0.000890935156944914,2,0.4,0.14254579229868528
520X353,0.0008037738214625031,0.00026809188836985514,0.0006142042292150716,0.0009933434137099346,2,0.4,0.3335414526794469
400X5,0.0008029973996190676,0.00010408859218333993,0.0007293956502420669,0.0008765991489960683,2,0.4,0.1296250674075573
520X171,0.000782124442359319,0.00012866907413961349,0.0006911416675062038,0.0008731072172124344,2,0.4,0.16451227836195
520X1,0.0007748864262531391,0.0001690257844168397,0.0006553671478966163,0.0008944057046096619,2,0.4,0.21812975227351933
311X94,0.0007740738396607731,0.00016086094894278094,0.0006603279718352296,0.0008878197074863165,2,0.4,0.2078108579479512
210X183,0.0007677083542611939,2.902649788841121e-05,0.0007471835207702014,0.0007882331877521866,2,0.4,0.03780927703793931
311X72,0.0007665482620335003,6.707558526818201e-05,0.0007191186608383123,0.0008139778632286882,2,0.4,0.08750340781249755
210X206,0.0007526724443647726,0.00016773081932023811,0.0006340688446094567,0.0008712760441200886,2,0.4,0.22284703040902423
520X64,0.000750852420034559,0.00011679329323831945,0.0006682670903886344,0.0008334377496804836,2,0.4,0.1555476015878011
420X215,0.0007501866062512793,6.0911556153896814e-05,0.0007071156318422337,0.000793257580660325,2,0.4,0.0811952060529043
330X403,0.0007467964903559274,0.00018301982280541102,0.000617381932558661,0.0008762110481531939,2,0.4,0.24507322265683054
400X63,0.0007336185410704977,6.7464026317261844e-06,0.0007288481140209893,0.000738388968120006,2,0.4,0.009196063410128316
520X98,0.0007190347582719135,1.7134097042557213e-05,0.000706919122063613,0.0007311503944802141,2,0.4,0.023829302855827177
311X58,0.0007158456631685783,3.846400512368378e-05,0.0006886475043140274,0.0007430438220231292,2,0.4,0.0537322596880683
360X702,0.0007134318790740124,3.743326109228472e-05,0.0006869625663137313,0.0007399011918342934,2,0.4,0.05246928562878539
420X139,0.0007098554156583023,2.9574114352810216e-05,0.0006889433588518438,0.0007307674724647608,2,0.4,0.041662166208483106
420X71,0.0007087788693047024,0.00014947364890315477,0.0006030850385565845,0.0008144727000528203,2,0.4,0.2108889742140541
210X15,0.0007043160627836565,2.8049750084764085e-05,0.000684481894288132,0.0007241502312791811,2,0.4,0.039825515172943825
330X671,0.0007024426065263865,6.239258959920862e-05,0.0006583243833249968,0.0007465608297277761,2,0.4,0.08882233072239273
340X21,0.0007022953728412521,0.00015397277903173316,0.0005934201766697757,0.0008111705690127285,2,0.4,0.21924219461900854
520X22,0.0007018834131364363,7.76103665508785e-06,0.0006963955314885864,0.0007073712947842863,2,0.4,0.011057444154933704
420X194,0.0006999382961321023,2.9553415119405284e-05,0.0006790408758939498,0.0007208357163702549,2,0.4,0.04222288627511339
344X5,0.0006889100982510128,4.207422850108679e-05,0.000659159125964702,0.0007186610705373236,2,0.4,0.06107361257561784
330X1133,0.0006879077870300145,9.676843033244868e-05,0.0006194821737371621,0.000756333400322867,2,0.4,0.14067064222309186
311X110,0.0006870724437242903,6.182709044055563e-05,0.0006433540888127395,0.0007307907986358411,2,0.4,0.0899862757054181
210X181,0.0006855455985880058,6.978757402142252e-05,0.0006361983317548998,0.0007348928654211118,2,0.4,0.10179858796170954
330X266,0.000684113653893996,6.145419129447502e-05,0.0006406589784973374,0.0007275683292906546,2,0.4,0.08983038250273985
330X112,0.0006831100686165954,7.394182727902331e-05,0.0006308253011342736,0.0007353948360989172,2,0.4,0.10824291804177934
344X185,0.0006778763283245108,0.00010902687891881573,0.0006007826829094116,0.0007549699737396101,2,0.4,0.1608359433754807
210X182,0.0006775825928164452,0.00012263375417841642,0.0005908674336345228,0.0007642977519983676,2,0.4,0.18098716716981883
520X59,0.0006681008471620261,0.0001005715559749651,0.0005969860179376459,0.0007392156763864064,2,0.4,0.15053349543207697
520X103,0.0006600236327143067,9.777038512453786e-05,0.0005908895303935256,0.0007291577350350877,2,0.4,0.14813164276305005
210X164,0.0006553474645967859,2.9754865566169473e-05,0.0006343075973816533,0.0006763873318119184,2,0.4,0.04540319010629497
311X208,0.0006539321376089326,3.8647194013193516e-05,0.0006266044446483713,0.0006812598305694939,2,0.4,0.059099701224969894
440AX148,0.0006531009787690656,6.696864704274096e-05,0.000605746994318255,0.0007004549632198761,2,0.4,0.10253949866438856
344X35,0.0006525165689726093,1.4509464662297329e-05,0.0006422568281185123,0.0006627763098267063,2,0.4,0.022236162773470094
220X223,0.0006511751442737671,9.824569586053622e-05,0.0005817049465083909,0.0007206453420391434,2,0.4,0.1508744560869745
311X52,0.0006489378600065761,1.5572354383908133e-05,0.0006379265426226746,0.0006599491773904776,2,0.4,0.023996680298100728
ERROR:#N/A_16,0.0006452274195201952,8.794292067362008e-05,0.0005830423839545278,0.0007074124550858626,2,0.4,0.1362975562983959
400X64,0.0006396392841215887,1.3819909302431973e-05,0.0006298671325384559,0.0006494114357047213,2,0.4,0.02160578567310004
220X54,0.0006371612312689476,1.7249572088676857e-05,0.000624963941872478,0.0006493585206654172,2,0.4,0.027072538652815843
520X108,0.0006366745077051204,5.654972298321284e-05,0.0005966878151094698,0.0006766612003007709,2,0.4,0.08882046039227272
311X141,0.0006362506339996714,4.3475750646160186e-05,0.0006055086359005961,0.0006669926320987466,2,0.4,0.0683311705397082
420X196,0.0006337821953480107,2.1187111481226725e-05,0.0006188006451458799,0.0006487637455501415,2,0.4,0.03342964129208964
330X588,0.0006308621335097668,3.840380357918023e-05,0.0006037065435755722,0.0006580177234439613,2,0.4,0.060875112767741615
344X194,0.0006294364159026832,2.7875519817810514e-05,0.0006097254468104094,0.000649147384994957,2,0.4,0.044286474486143895
420X195,0.0006208486676622783,3.1991366081209e-05,0.0005982273557668341,0.0006434699795577225,2,0.4,0.05152844436332563
210X24,0.0006205797843676601,6.351725804986858e-05,0.0005756663004782222,0.000665493268257098,2,0.4,0.10235147767863244
520X68,0.000617616748605619,5.527082199699626e-06,0.0006137085113020359,0.000621524985909202,2,0.4,0.008949048424008838
210X117,0.0005980863234572241,1.4440039384427435e-05,0.0005878756736878946,0.0006082969732265535,2,0.4,0.02414373777486398
312X220,0.0005915460198520415,2.4535268560178515e-05,0.0005741969650749063,0.0006088950746291769,2,0.4,0.04147651694933016
750X475,0.0012147058838793082,,0.0012147058838793082,0.0012147058838793082,1,0.2,
420X114,0.0010966249362235356,,0.0010966249362235356,0.0010966249362235356,1,0.2,
400X61,0.0010568433760173624,,0.0010568433760173624,0.0010568433760173624,1,0.2,
420X228,0.0010482099516177551,,0.0010482099516177551,0.0010482099516177551,1,0.2,
220X33,0.0010022405074234721,,0.0010022405074234721,0.0010022405074234721,1,0.2,
440AX133,0.0009601014231206506,,0.0009601014231206506,0.0009601014231206506,1,0.2,
520X101,0.0009494242601588052,,0.0009494242601588052,0.0009494242601588052,1,0.2,
311X139,0.0009244898674930664,,0.0009244898674930664,0.0009244898674930664,1,0.2,
312X245,0.0009183410645052174,,0.0009183410645052174,0.0009183410645052174,1,0.2,
520X129,0.0009090875574208366,,0.0009090875574208366,0.0009090875574208366,1,0.2,
311X148,0.0009016136518073995,,0.0009016136518073995,0.0009016136518073995,1,0.2,
311X115,0.0008999924958447236,,0.0008999924958447236,0.0008999924958447236,1,0.2,
311X119,0.0008942067058362065,,0.0008942067058362065,0.0008942067058362065,1,0.2,
420X69,0.0008745934711618891,,0.0008745934711618891,0.0008745934711618891,1,0.2,
330X296,0.0008673079872998185,,0.0008673079872998185,0.0008673079872998185,1,0.2,
210X230,0.0008657776856644526,,0.0008657776856644526,0.0008657776856644526,1,0.2,
420X208,0.0008580736394627577,,0.0008580736394627577,0.0008580736394627577,1,0.2,
420X134,0.0008306086703085381,,0.0008306086703085381,0.0008306086703085381,1,0.2,
311X143,0.0008270375155857078,,0.0008270375155857078,0.0008270375155857078,1,0.2,
420X48,0.0008188378392581219,,0.0008188378392581219,0.0008188378392581219,1,0.2,
520X94,0.0007947686337750305,,0.0007947686337750305,0.0007947686337750305,1,0.2,
210X32,0.0007834728292869062,,0.0007834728292869062,0.0007834728292869062,1,0.2,
420X198,0.000783039440389982,,0.000783039440389982,0.000783039440389982,1,0.2,
344X176,0.0007803266581703074,,0.0007803266581703074,0.0007803266581703074,1,0.2,
210X33,0.0007799116937208784,,0.0007799116937208784,0.0007799116937208784,1,0.2,
360X401,0.000779298828994807,,0.000779298828994807,0.000779298828994807,1,0.2,
344X92,0.000774546974102708,,0.000774546974102708,0.000774546974102708,1,0.2,
420X211,0.0007731738928959546,,0.0007731738928959546,0.0007731738928959546,1,0.2,
420X187,0.0007729651828197235,,0.0007729651828197235,0.0007729651828197235,1,0.2,
400X82,0.0007692439504915066,,0.0007692439504915066,0.0007692439504915066,1,0.2,
520X69,0.000765207265745187,,0.000765207265745187,0.000765207265745187,1,0.2,
420X200,0.000763185845915794,,0.000763185845915794,0.000763185845915794,1,0.2,
360X1245,0.0007591245324270374,,0.0007591245324270374,0.0007591245324270374,1,0.2,
360X710,0.0007485591254413152,,0.0007485591254413152,0.0007485591254413152,1,0.2,
360X1383,0.0007476602079446602,,0.0007476602079446602,0.0007476602079446602,1,0.2,
750X765,0.0007462102136499048,,0.0007462102136499048,0.0007462102136499048,1,0.2,
340X75,0.0007444141192054163,,0.0007444141192054163,0.0007444141192054163,1,0.2,
210X13,0.0007443139994295201,,0.0007443139994295201,0.0007443139994295201,1,0.2,
220X179,0.0007442139299897062,,0.0007442139299897062,0.0007442139299897062,1,0.2,
210X47,0.0007361176109370439,,0.0007361176109370439,0.0007361176109370439,1,0.2,
420X7,0.0007299589826277361,,0.0007299589826277361,0.0007299589826277361,1,0.2,
520X113,0.0007261620326116013,,0.0007261620326116013,0.0007261620326116013,1,0.2,
312X186,0.000726101371810517,,0.000726101371810517,0.000726101371810517,1,0.2,
420X192,0.0007204296994834855,,0.0007204296994834855,0.0007204296994834855,1,0.2,
300X13,0.0007167701837976416,,0.0007167701837976416,0.0007167701837976416,1,0.2,
311X5,0.0007165023847344443,,0.0007165023847344443,0.0007165023847344443,1,0.2,
400X168,0.0007159158384565502,,0.0007159158384565502,0.0007159158384565502,1,0.2,
520X13,0.0007156797538496371,,0.0007156797538496371,0.0007156797538496371,1,0.2,
330X1177,0.0007155764645478167,,0.0007155764645478167,0.0007155764645478167,1,0.2,
520X96,0.0007099908861211842,,0.0007099908861211842,0.0007099908861211842,1,0.2,
311X24,0.0007076902811051993,,0.0007076902811051993,0.0007076902811051993,1,0.2,
330X701,0.0007072584170863851,,0.0007072584170863851,0.0007072584170863851,1,0.2,
360X785,0.0007040308823914854,,0.0007040308823914854,0.0007040308823914854,1,0.2,
520X83,0.0007000619526785981,,0.0007000619526785981,0.0007000619526785981,1,0.2,
360X776,0.0006902641632304311,,0.0006902641632304311,0.0006902641632304311,1,0.2,
520X44,0.0006890178684264724,,0.0006890178684264724,0.0006890178684264724,1,0.2,
520X130,0.0006861933356917693,,0.0006861933356917693,0.0006861933356917693,1,0.2,
420X210,0.0006851853426092693,,0.0006851853426092693,0.0006851853426092693,1,0.2,
360X294,0.0006847705822403718,,0.0006847705822403718,0.0006847705822403718,1,0.2,
520X112,0.0006821259301957096,,0.0006821259301957096,0.0006821259301957096,1,0.2,
360X434,0.0006806605474223282,,0.0006806605474223282,0.0006806605474223282,1,0.2,
420X70,0.000675737345488936,,0.000675737345488936,0.000675737345488936,1,0.2,
420X132,0.0006734208543815142,,0.0006734208543815142,0.0006734208543815142,1,0.2,
520X39,0.0006657627500757074,,0.0006657627500757074,0.0006657627500757074,1,0.2,
420X67,0.0006651323347890466,,0.0006651323347890466,0.0006651323347890466,1,0.2,
420X100,0.0006619950281650745,,0.0006619950281650745,0.0006619950281650745,1,0.2,
420X140,0.0006598414448154619,,0.0006598414448154619,0.0006598414448154619,1,0.2,
210X53,0.0006582311460842506,,0.0006582311460842506,0.0006582311460842506,1,0.2,
312X788,0.0006580552421852111,,0.0006580552421852111,0.0006580552421852111,1,0.2,
360X896,0.0006569720570411256,,0.0006569720570411256,0.0006569720570411256,1,0.2,
420X151,0.0006445425284890417,,0.0006445425284890417,0.0006445425284890417,1,0.2,
330X595,0.0006443019476630495,,0.0006443019476630495,0.0006443019476630495,1,0.2,
330X236,0.0006432468657058767,,0.0006432468657058767,0.0006432468657058767,1,0.2,
360X741,0.000643006981141533,,0.000643006981141533,0.000643006981141533,1,0.2,
520X11,0.0006427929994232604,,0.0006427929994232604,0.0006427929994232604,1,0.2,
750X1146,0.0006418147745336615,,0.0006418147745336615,0.0006418147745336615,1,0.2,
340X11,0.0006404354098523982,,0.0006404354098523982,0.0006404354098523982,1,0.2,
344X79,0.0006384607850559536,,0.0006384607850559536,0.0006384607850559536,1,0.2,
344X190,0.0006379356921404687,,0.0006379356921404687,0.0006379356921404687,1,0.2,
210X178,0.0006370713208717684,,0.0006370713208717684,0.0006370713208717684,1,0.2,
360X1006,0.000633180519793373,,0.000633180519793373,0.000633180519793373,1,0.2,
312X791,0.0006316941469298816,,0.0006316941469298816,0.0006316941469298816,1,0.2,
750X1039,0.0006299581835875774,,0.0006299581835875774,0.0006299581835875774,1,0.2,
330X1130,0.0006294259782291293,,0.0006294259782291293,0.0006294259782291293,1,0.2,
360X45,0.0006278116951473154,,0.0006278116951473154,0.0006278116951473154,1,0.2,
311X200,0.0006247674216658099,,0.0006247674216658099,0.0006247674216658099,1,0.2,
520X32,0.0006238153444484018,,0.0006238153444484018,0.0006238153444484018,1,0.2,
210X40,0.0006223470484467082,,0.0006223470484467082,0.0006223470484467082,1,0.2,
520X58,0.0006207003970895427,,0.0006207003970895427,0.0006207003970895427,1,0.2,
750X1356,0.0006203289975122266,,0.0006203289975122266,0.0006203289975122266,1,0.2,
750X100,0.0006195247488725476,,0.0006195247488725476,0.0006195247488725476,1,0.2,
210X161,0.0006185359893104252,,0.0006185359893104252,0.0006185359893104252,1,0.2,
210X152,0.0006149912569338335,,0.0006149912569338335,0.0006149912569338335,1,0.2,
344X69,0.0006143561501588025,,0.0006143561501588025,0.0006143561501588025,1,0.2,
520X33,0.0006131983089681775,,0.0006131983089681775,0.0006131983089681775,1,0.2,
210X35,0.0006089801587642222,,0.0006089801587642222,0.0006089801587642222,1,0.2,
311X31,0.0006087997991826533,,0.0006087997991826533,0.0006087997991826533,1,0.2,
210X104,0.0006080017547153291,,0.0006080017547153291,0.0006080017547153291,1,0.2,
210X62,0.0006074651869135129,,0.0006074651869135129,0.0006074651869135129,1,0.2,
520X97,0.0006074026330852005,,0.0006074026330852005,0.0006074026330852005,1,0.2,
311X199,0.0006059099498720942,,0.0006059099498720942,0.0006059099498720942,1,0.2,
210X209,0.0006054396153296681,,0.0006054396153296681,0.0006054396153296681,1,0.2,
520X37,0.0006049821648936982,,0.0006049821648936982,0.0006049821648936982,1,0.2,
340X107,0.0006045231180046968,,0.0006045231180046968,0.0006045231180046968,1,0.2,
344X34,0.0006031180624229873,,0.0006031180624229873,0.0006031180624229873,1,0.2,
420X212,0.0006023019262670292,,0.0006023019262670292,0.0006023019262670292,1,0.2,
340X59,0.0006012827660981936,,0.0006012827660981936,0.0006012827660981936,1,0.2,
360X285,0.0005985436871940952,,0.0005985436871940952,0.0005985436871940952,1,0.2,
360X521,0.0005980694671490344,,0.0005980694671490344,0.0005980694671490344,1,0.2,
420X25,0.000597990225627846,,0.000597990225627846,0.000597990225627846,1,0.2,
210X5,0.0005968935777651338,,0.0005968935777651338,0.0005968935777651338,1,0.2,
330X581,0.0005968612483550303,,0.0005968612483550303,0.0005968612483550303,1,0.2,
330X147,0.0005946258900656495,,0.0005946258900656495,0.0005946258900656495,1,0.2,
210X189,0.0005937635683230646,,0.0005937635683230646,0.0005937635683230646,1,0.2,
420X213,0.000593165039080417,,0.000593165039080417,0.000593165039080417,1,0.2,
420X117,0.0005922923295183445,,0.0005922923295183445,0.0005922923295183445,1,0.2,
210X43,0.0005913862059821323,,0.0005913862059821323,0.0005913862059821323,1,0.2,
210X184,0.0005895921669995518,,0.0005895921669995518,0.0005895921669995518,1,0.2,
520X56,0.0005891654959757301,,0.0005891654959757301,0.0005891654959757301,1,0.2,
420X216,0.0005856542151278459,,0.0005856542151278459,0.0005856542151278459,1,0.2,
210X102,0.0005835384379695118,,0.0005835384379695118,0.0005835384379695118,1,0.2,
520X23,0.0005834227692969816,,0.0005834227692969816,0.0005834227692969816,1,0.2,
210X176,0.0005825044952711851,,0.0005825044952711851,0.0005825044952711851,1,0.2,
330X1225,0.0005814302454741607,,0.0005814302454741607,0.0005814302454741607,1,0.2,
520X295,0.0005811431058077645,,0.0005811431058077645,0.0005811431058077645,1,0.2,
520X28,0.000580660738441801,,0.000580660738441801,0.000580660738441801,1,0.2,
520X117,0.0005804411087526252,,0.0005804411087526252,0.0005804411087526252,1,0.2,
312X238,0.000579210986555793,,0.000579210986555793,0.000579210986555793,1,0.2,
210X202,0.0005776796075281233,,0.0005776796075281233,0.0005776796075281233,1,0.2,
420X209,0.0005776512665959066,,0.0005776512665959066,0.0005776512665959066,1,0.2,
